state,actions,reward,next_state,done
2883,[[1 0 0 1 0 0 0 0 0 0 1 0]],1,-1,[[1 0 0 1 0 0 0 0 0 0 1 0]],False
2884,[[1 0 0 1 0 0 0 0 0 0 1 0]],0,-1,[[1 0 0 1 0 0 0 0 1 0 0 0]],False
2885,[[1 0 0 1 0 0 0 0 1 0 0 0]],1,-1,[[1 0 0 1 0 0 0 0 1 0 0 0]],False
2886,[[1 0 0 1 0 0 0 0 1 0 0 0]],1,-1,[[1 0 0 1 0 0 0 0 1 0 0 0]],False
2887,[[1 0 0 1 0 0 0 0 1 0 0 0]],1,-1,[[1 0 0 1 0 0 0 0 1 0 0 0]],False
2888,[[1 0 0 1 0 0 0 0 1 0 0 0]],1,-1,[[1 0 0 1 0 0 0 0 1 0 0 0]],False
2889,[[1 0 0 1 0 0 0 0 1 0 0 0]],1,-1,[[1 0 0 1 0 0 0 0 1 0 0 0]],False
2890,[[1 0 0 1 0 0 0 0 1 0 0 0]],1,-1,[[1 0 0 1 0 0 0 0 1 0 0 0]],False
2891,[[1 0 0 1 0 0 0 0 1 0 0 0]],1,-1,[[1 0 0 1 0 0 0 0 1 0 0 0]],False
2892,[[1 0 0 1 0 0 0 0 1 0 0 0]],1,-1,[[1 0 0 1 0 0 0 0 1 0 0 0]],False
2893,[[1 0 0 1 0 0 0 0 1 0 0 0]],1,-1,[[1 0 0 1 0 0 0 0 1 0 0 0]],False
2894,[[1 0 0 1 0 0 0 0 1 0 0 0]],1,-1,[[1 0 0 1 0 0 0 0 1 0 0 0]],False
2895,[[1 0 0 1 0 0 0 0 1 0 0 0]],0,1,[[1 0 0 1 0 0 0 0 0 0 0 1]],False
2896,[[1 0 0 1 0 0 0 0 0 0 0 1]],1,1,[[1 0 0 1 0 0 0 0 0 0 0 1]],False
2897,[[1 0 0 1 0 0 0 0 0 0 0 1]],1,1,[[1 0 0 1 0 0 0 0 0 0 0 1]],False
2898,[[1 0 0 1 0 0 0 0 0 0 0 1]],1,1,[[1 0 0 1 0 0 0 0 0 0 0 1]],False
2899,[[1 0 0 1 0 0 0 0 0 0 0 1]],1,1,[[1 0 0 1 0 0 0 0 0 0 0 1]],False
2900,[[1 0 0 1 0 0 0 0 0 0 0 1]],1,1,[[1 0 0 1 0 0 0 0 0 0 0 1]],False
2901,[[1 0 0 1 0 0 0 0 0 0 0 1]],1,1,[[1 0 0 1 0 0 0 0 0 0 0 1]],False
2902,[[1 0 0 1 0 0 0 0 0 0 0 1]],0,1,[[1 0 0 1 0 0 0 0 0 1 0 0]],False
2903,[[1 0 0 1 0 0 0 0 0 1 0 0]],1,1,[[1 0 0 1 0 0 0 0 0 1 0 0]],False
2904,[[1 0 0 1 0 0 0 0 0 1 0 0]],1,1,[[1 0 0 1 0 0 0 0 0 1 0 0]],False
2905,[[1 0 0 1 0 0 0 0 0 1 0 0]],1,1,[[1 0 0 1 0 0 0 0 0 1 0 0]],False
2906,[[1 0 0 1 0 0 0 0 0 1 0 0]],1,1,[[1 0 0 1 0 0 0 0 0 1 0 0]],False
2907,[[1 0 0 1 0 0 0 0 0 1 0 0]],1,1,[[1 0 0 1 0 0 0 0 0 1 0 0]],False
2908,[[1 0 0 1 0 0 0 0 0 1 0 0]],1,1,[[1 0 0 1 0 0 0 0 0 1 0 0]],False
2909,[[1 0 0 1 0 0 0 0 0 1 0 0]],1,1,[[1 0 0 1 0 0 0 0 0 1 0 0]],False
2910,[[1 0 0 1 0 0 0 0 0 1 0 0]],1,1,[[1 0 0 1 0 0 0 0 0 1 0 0]],False
2911,[[1 0 0 1 0 0 0 0 0 1 0 0]],1,1,[[1 0 0 1 0 0 0 0 0 1 0 0]],False
2912,[[1 0 0 1 0 0 0 0 0 1 0 0]],1,1,[[1 0 0 1 0 0 0 0 0 1 0 0]],False
2913,[[1 0 0 1 0 0 0 0 0 1 0 0]],0,-1,[[1 0 0 1 0 0 0 0 0 0 1 0]],False
2914,[[1 0 0 1 0 0 0 0 0 0 1 0]],1,-1,[[1 0 0 1 0 0 0 0 0 0 1 0]],False
2915,[[1 0 0 1 0 0 0 0 0 0 1 0]],1,-1,[[1 0 0 1 0 0 0 0 0 0 1 0]],False
2916,[[1 0 0 1 0 0 0 0 0 0 1 0]],1,-1,[[1 0 0 1 0 0 0 0 0 0 1 0]],False
2917,[[1 0 0 1 0 0 0 0 0 0 1 0]],1,-1,[[1 0 0 1 0 0 0 0 0 0 1 0]],False
2918,[[1 0 0 1 0 0 0 0 0 0 1 0]],1,-1,[[1 0 0 1 0 0 0 0 0 0 1 0]],False
2919,[[1 0 0 1 0 0 0 0 0 0 1 0]],1,-1,[[1 0 0 1 0 0 0 0 0 0 1 0]],False
2920,[[1 0 0 1 0 0 0 0 0 0 1 0]],0,-1,[[1 0 0 1 0 0 0 0 1 0 0 0]],False
2921,[[1 0 0 1 0 0 0 0 1 0 0 0]],1,-1,[[1 0 0 1 0 0 0 0 1 0 0 0]],False
2922,[[1 0 0 1 0 0 0 0 1 0 0 0]],1,-1,[[1 0 0 1 0 0 0 0 1 0 0 0]],False
2923,[[1 0 0 1 0 0 0 0 1 0 0 0]],1,-1,[[1 0 0 1 0 0 0 0 1 0 0 0]],False
2924,[[1 0 0 1 0 0 0 0 1 0 0 0]],1,-1,[[1 0 0 1 0 0 0 0 1 0 0 0]],False
2925,[[1 0 0 1 0 0 0 0 1 0 0 0]],1,-1,[[1 0 0 1 0 0 0 0 1 0 0 0]],False
2926,[[1 0 0 1 0 0 0 0 1 0 0 0]],1,-1,[[1 0 0 1 0 0 0 0 1 0 0 0]],False
2927,[[1 0 0 1 0 0 0 0 1 0 0 0]],1,-1,[[1 0 0 1 0 0 0 0 1 0 0 0]],False
2928,[[1 0 0 1 0 0 0 0 1 0 0 0]],1,-1,[[1 0 0 1 0 0 0 0 1 0 0 0]],False
2929,[[1 0 0 1 0 0 0 0 1 0 0 0]],1,-1,[[1 0 0 1 0 0 0 0 1 0 0 0]],False
2930,[[1 0 0 1 0 0 0 0 1 0 0 0]],1,-1,[[1 0 0 1 0 0 0 0 1 0 0 0]],False
2931,[[1 0 0 1 0 0 0 0 1 0 0 0]],0,1,[[1 0 0 1 0 0 0 0 0 0 0 1]],False
2932,[[1 0 0 1 0 0 0 0 0 0 0 1]],1,1,[[1 0 0 1 0 0 0 0 0 0 0 1]],False
2933,[[1 0 0 1 0 0 0 0 0 0 0 1]],1,1,[[1 0 0 1 0 0 0 0 0 0 0 1]],False
2934,[[1 0 0 1 0 0 0 0 0 0 0 1]],1,1,[[1 0 0 1 0 0 0 0 0 0 0 1]],False
2935,[[1 0 0 1 0 0 0 0 0 0 0 1]],1,1,[[1 0 0 1 0 0 0 0 0 0 0 1]],False
2936,[[1 0 0 1 0 0 0 0 0 0 0 1]],1,1,[[1 0 0 1 0 0 0 0 0 0 0 1]],False
2937,[[1 0 0 1 0 0 0 0 0 0 0 1]],1,1,[[1 0 0 1 0 0 0 0 0 0 0 1]],False
2938,[[1 0 0 1 0 0 0 0 0 0 0 1]],0,1,[[1 0 0 1 0 0 0 0 0 1 0 0]],False
2939,[[1 0 0 1 0 0 0 0 0 1 0 0]],1,1,[[1 0 0 1 0 0 0 0 0 1 0 0]],False
2940,[[1 0 0 1 0 0 0 0 0 1 0 0]],1,1,[[1 0 0 1 0 0 0 0 0 1 0 0]],False
2941,[[1 0 0 1 0 0 0 0 0 1 0 0]],1,1,[[1 0 0 1 0 0 0 0 0 1 0 0]],False
2942,[[1 0 0 1 0 0 0 0 0 1 0 0]],1,1,[[1 0 0 1 0 0 0 0 0 1 0 0]],False
2943,[[1 0 0 1 0 0 0 0 0 1 0 0]],1,1,[[1 0 0 1 0 0 0 0 0 1 0 0]],False
2944,[[1 0 0 1 0 0 0 0 0 1 0 0]],1,1,[[1 0 0 1 0 0 0 0 0 1 0 0]],False
2945,[[1 0 0 1 0 0 0 0 0 1 0 0]],1,1,[[1 0 0 1 0 0 0 0 0 1 0 0]],False
2946,[[1 0 0 1 0 0 0 0 0 1 0 0]],1,1,[[1 0 0 1 0 0 0 0 0 1 0 0]],False
2947,[[1 0 0 1 0 0 0 0 0 1 0 0]],1,1,[[1 0 0 1 0 0 0 0 0 1 0 0]],False
2948,[[1 0 0 1 0 0 0 0 0 1 0 0]],1,1,[[1 0 0 1 0 0 0 0 0 1 0 0]],False
2949,[[1 0 0 1 0 0 0 0 0 1 0 0]],0,-1,[[1 0 0 1 0 0 0 0 0 0 1 0]],False
2950,[[1 0 0 1 0 0 0 0 0 0 1 0]],1,-1,[[1 0 0 1 0 0 0 0 0 0 1 0]],False
2951,[[1 0 0 1 0 0 0 0 0 0 1 0]],1,-1,[[1 0 0 1 0 0 0 0 0 0 1 0]],False
2952,[[1 0 0 1 0 0 0 0 0 0 1 0]],1,-1,[[1 0 0 1 0 0 0 0 0 0 1 0]],False
2953,[[1 0 0 1 0 0 0 0 0 0 1 0]],1,-1,[[1 0 0 1 0 0 0 0 0 0 1 0]],False
2954,[[1 0 0 1 0 0 0 0 0 0 1 0]],1,-1,[[1 0 0 1 0 0 0 0 0 0 1 0]],False
2955,[[1 0 0 1 0 0 0 0 0 0 1 0]],1,-1,[[1 0 0 1 0 0 0 0 0 0 1 0]],False
2956,[[1 0 0 1 0 0 0 0 0 0 1 0]],0,-1,[[1 0 0 1 0 0 0 0 1 0 0 0]],False
2957,[[1 0 0 1 0 0 0 0 1 0 0 0]],1,-1,[[1 0 0 1 0 0 0 0 1 0 0 0]],False
2958,[[1 0 0 1 0 0 0 0 1 0 0 0]],1,-1,[[1 0 0 1 0 0 0 0 1 0 0 0]],False
2959,[[1 0 0 1 0 0 0 0 1 0 0 0]],1,-1,[[1 0 0 1 0 0 0 0 1 0 0 0]],False
2960,[[1 0 0 1 0 0 0 0 1 0 0 0]],1,-1,[[1 0 0 1 0 0 0 0 1 0 0 0]],False
2961,[[1 0 0 1 0 0 0 0 1 0 0 0]],1,-1,[[1 0 0 1 0 0 0 0 1 0 0 0]],False
2962,[[1 0 0 1 0 0 0 0 1 0 0 0]],1,-1,[[1 0 0 1 0 0 0 0 1 0 0 0]],False
2963,[[1 0 0 1 0 0 0 0 1 0 0 0]],1,-1,[[1 0 0 1 0 0 0 0 1 0 0 0]],False
2964,[[1 0 0 1 0 0 0 0 1 0 0 0]],1,-1,[[1 0 0 1 0 0 0 0 1 0 0 0]],False
2965,[[1 0 0 1 0 0 0 0 1 0 0 0]],1,-1,[[1 0 0 1 0 0 0 0 1 0 0 0]],False
2966,[[1 0 0 1 0 0 0 0 1 0 0 0]],1,-1,[[1 0 0 1 0 0 0 0 1 0 0 0]],False
2967,[[1 0 0 1 0 0 0 0 1 0 0 0]],0,1,[[1 0 0 1 0 0 0 0 0 0 0 1]],False
2968,[[1 0 0 1 0 0 0 0 0 0 0 1]],1,1,[[1 0 0 1 0 0 0 0 0 0 0 1]],False
2969,[[1 0 0 1 0 0 0 0 0 0 0 1]],1,1,[[1 0 0 1 0 0 0 0 0 0 0 1]],False
2970,[[1 0 0 1 0 0 0 0 0 0 0 1]],1,1,[[1 0 0 1 0 0 0 0 0 0 0 1]],False
2971,[[1 0 0 1 0 0 0 0 0 0 0 1]],1,1,[[1 0 0 1 0 0 0 0 0 0 0 1]],False
2972,[[1 0 0 1 0 0 0 0 0 0 0 1]],1,1,[[1 0 0 1 0 0 0 0 0 0 0 1]],False
2973,[[1 0 0 1 0 0 0 0 0 0 0 1]],1,1,[[1 0 0 1 0 0 0 0 0 0 0 1]],False
2974,[[1 0 0 1 0 0 0 0 0 0 0 1]],1,1,[[1 0 0 0 0 0 1 0 0 0 0 1]],False
2975,[[1 0 0 0 0 0 1 0 0 0 0 1]],0,1,[[1 0 0 0 0 0 1 0 0 1 0 0]],False
2976,[[1 0 0 0 0 0 1 0 0 1 0 0]],1,1,[[1 0 0 0 0 0 1 0 0 1 0 0]],False
2977,[[1 0 0 0 0 0 1 0 0 1 0 0]],1,1,[[1 0 0 0 0 0 1 0 0 1 0 0]],False
2978,[[1 0 0 0 0 0 1 0 0 1 0 0]],1,1,[[1 0 0 0 0 0 1 0 0 1 0 0]],False
2979,[[1 0 0 0 0 0 1 0 0 1 0 0]],1,1,[[1 0 0 0 0 0 1 0 0 1 0 0]],False
2980,[[1 0 0 0 0 0 1 0 0 1 0 0]],1,1,[[1 0 0 0 0 0 1 0 0 1 0 0]],False
2981,[[1 0 0 0 0 0 1 0 0 1 0 0]],1,1,[[1 0 0 0 0 0 1 0 0 1 0 0]],False
2982,[[1 0 0 0 0 0 1 0 0 1 0 0]],1,1,[[1 0 0 0 0 0 1 0 0 1 0 0]],False
2983,[[1 0 0 0 0 0 1 0 0 1 0 0]],1,1,[[1 0 0 0 0 0 1 0 0 1 0 0]],False
2984,[[1 0 0 0 0 0 1 0 0 1 0 0]],1,1,[[1 0 0 0 0 0 1 0 0 1 0 0]],False
2985,[[1 0 0 0 0 0 1 0 0 1 0 0]],0,-1,[[1 0 0 1 0 0 0 0 0 0 1 0]],False
2986,[[1 0 0 1 0 0 0 0 0 0 1 0]],1,-1,[[1 0 0 1 0 0 0 0 0 0 1 0]],False
2987,[[1 0 0 1 0 0 0 0 0 0 1 0]],1,-1,[[1 0 0 1 0 0 0 0 0 0 1 0]],False
2988,[[1 0 0 1 0 0 0 0 0 0 1 0]],1,-1,[[1 0 0 1 0 0 0 0 0 0 1 0]],False
2989,[[1 0 0 1 0 0 0 0 0 0 1 0]],1,-1,[[1 0 0 1 0 0 0 0 0 0 1 0]],False
2990,[[1 0 0 1 0 0 0 0 0 0 1 0]],1,-1,[[1 0 0 1 0 0 0 0 0 0 1 0]],False
2991,[[1 0 0 1 0 0 0 0 0 0 1 0]],1,-1,[[1 0 0 1 0 0 0 0 0 0 1 0]],False
2992,[[1 0 0 1 0 0 0 0 0 0 1 0]],1,-1,[[1 0 0 1 0 0 0 0 0 0 1 0]],False
2993,[[1 0 0 1 0 0 0 0 0 0 1 0]],1,-1,[[1 0 0 1 0 0 0 0 0 0 1 0]],False
2994,[[1 0 0 1 0 0 0 0 0 0 1 0]],1,-1,[[1 0 0 1 0 0 0 0 0 0 1 0]],False
2995,[[1 0 0 1 0 0 0 0 0 0 1 0]],0,-1,[[1 0 0 1 0 0 0 0 1 0 0 0]],False
2996,[[1 0 0 1 0 0 0 0 1 0 0 0]],1,-1,[[1 0 0 1 0 0 0 0 1 0 0 0]],False
2997,[[1 0 0 1 0 0 0 0 1 0 0 0]],1,-1,[[1 0 0 1 0 0 0 0 1 0 0 0]],False
2998,[[1 0 0 1 0 0 0 0 1 0 0 0]],1,-1,[[1 0 0 1 0 0 0 0 1 0 0 0]],False
2999,[[1 0 0 1 0 0 0 0 1 0 0 0]],1,-1,[[1 0 0 1 0 0 0 0 1 0 0 0]],False
3000,[[1 0 0 1 0 0 0 0 1 0 0 0]],1,-1,[[1 0 0 1 0 0 0 0 1 0 0 0]],False
3001,[[1 0 0 1 0 0 0 0 1 0 0 0]],1,-1,[[1 0 0 1 0 0 0 0 1 0 0 0]],False
3002,[[1 0 0 1 0 0 0 0 1 0 0 0]],1,-1,[[1 0 0 1 0 0 0 0 1 0 0 0]],False
3003,[[1 0 0 1 0 0 0 0 1 0 0 0]],1,-1,[[1 0 0 1 0 0 0 0 1 0 0 0]],False
3004,[[1 0 0 1 0 0 0 0 1 0 0 0]],1,-1,[[1 0 0 1 0 0 0 0 1 0 0 0]],False
3005,[[1 0 0 1 0 0 0 0 1 0 0 0]],2,-1,[[1 0 0 1 0 0 0 0 0 0 1 0]],False
3006,[[1 0 0 1 0 0 0 0 0 0 1 0]],1,-1,[[1 0 0 1 0 0 0 0 0 0 1 0]],False
3007,[[1 0 0 1 0 0 0 0 0 0 1 0]],1,-1,[[1 0 0 1 0 0 0 0 0 0 1 0]],False
3008,[[1 0 0 1 0 0 0 0 0 0 1 0]],1,-1,[[1 0 0 1 0 0 0 0 0 0 1 0]],False
3009,[[1 0 0 1 0 0 0 0 0 0 1 0]],1,-1,[[1 0 0 1 0 0 0 0 0 0 1 0]],False
3010,[[1 0 0 1 0 0 0 0 0 0 1 0]],1,-1,[[1 0 0 1 0 0 0 0 0 0 1 0]],False
3011,[[1 0 0 1 0 0 0 0 0 0 1 0]],1,-1,[[1 0 0 1 0 0 0 0 0 0 1 0]],False
3012,[[1 0 0 1 0 0 0 0 0 0 1 0]],1,-1,[[1 0 0 1 0 0 0 0 0 0 1 0]],False
3013,[[1 0 0 1 0 0 0 0 0 0 1 0]],1,-1,[[1 0 0 1 0 0 0 1 0 0 1 0]],False
3014,[[1 0 0 1 0 0 0 1 0 0 1 0]],0,-1,[[1 0 0 1 0 0 0 1 1 0 0 0]],False
3015,[[1 0 0 1 0 0 0 1 1 0 0 0]],1,-1,[[1 0 0 1 0 0 0 1 1 0 0 0]],False
3016,[[1 0 0 1 0 0 0 1 1 0 0 0]],1,-1,[[1 0 0 1 0 0 0 1 1 0 0 0]],False
3017,[[1 0 0 1 0 0 0 1 1 0 0 0]],1,-1,[[1 0 0 1 0 0 0 1 1 0 0 0]],False
3018,[[1 0 0 1 0 0 0 1 1 0 0 0]],0,1,[[1 0 0 1 0 0 0 0 0 0 0 1]],False
3019,[[1 0 0 1 0 0 0 0 0 0 0 1]],1,1,[[1 0 0 1 0 0 0 0 0 0 0 1]],False
3020,[[1 0 0 1 0 0 0 0 0 0 0 1]],1,1,[[1 0 0 1 0 0 0 0 0 0 0 1]],False
3021,[[1 0 0 1 0 0 0 0 0 0 0 1]],1,1,[[1 0 0 1 0 0 0 0 0 0 0 1]],False
3022,[[1 0 0 1 0 0 0 0 0 0 0 1]],1,1,[[1 0 0 1 0 0 0 0 0 0 0 1]],False
3023,[[1 0 0 1 0 0 0 0 0 0 0 1]],1,1,[[1 0 0 1 0 0 0 0 0 0 0 1]],False
3024,[[1 0 0 1 0 0 0 0 0 0 0 1]],1,1,[[1 0 0 1 0 0 0 0 0 0 0 1]],False
3025,[[1 0 0 1 0 0 0 0 0 0 0 1]],1,1,[[1 0 0 1 0 0 0 0 0 0 0 1]],False
3026,[[1 0 0 1 0 0 0 0 0 0 0 1]],1,1,[[1 0 0 1 0 0 0 0 0 0 0 1]],False
3027,[[1 0 0 1 0 0 0 0 0 0 0 1]],1,1,[[1 0 0 1 0 0 0 0 0 0 0 1]],False
3028,[[1 0 0 1 0 0 0 0 0 0 0 1]],1,1,[[1 0 0 1 0 0 0 0 0 0 0 1]],False
3029,[[1 0 0 1 0 0 0 0 0 0 0 1]],1,1,[[1 0 0 1 0 0 0 0 0 0 0 1]],False
3030,[[1 0 0 1 0 0 0 0 0 0 0 1]],1,1,[[1 0 0 1 0 0 0 0 0 0 0 1]],False
3031,[[1 0 0 1 0 0 0 0 0 0 0 1]],0,1,[[1 0 0 1 0 0 0 0 0 1 0 0]],False
3032,[[1 0 0 1 0 0 0 0 0 1 0 0]],1,1,[[1 0 0 1 0 0 0 0 0 1 0 0]],False
3033,[[1 0 0 1 0 0 0 0 0 1 0 0]],1,1,[[1 0 0 1 0 0 0 0 0 1 0 0]],False
3034,[[1 0 0 1 0 0 0 0 0 1 0 0]],1,1,[[1 0 0 1 0 0 0 0 0 1 0 0]],False
3035,[[1 0 0 1 0 0 0 0 0 1 0 0]],1,1,[[1 0 0 1 0 0 0 0 0 1 0 0]],False
3036,[[1 0 0 1 0 0 0 0 0 1 0 0]],1,1,[[1 0 0 1 0 0 0 0 0 1 0 0]],False
3037,[[1 0 0 1 0 0 0 0 0 1 0 0]],1,1,[[1 0 0 1 0 0 0 0 0 1 0 0]],False
3038,[[1 0 0 1 0 0 0 0 0 1 0 0]],1,1,[[1 0 0 1 0 0 0 0 0 1 0 0]],False
3039,[[1 0 0 1 0 0 0 0 0 1 0 0]],1,1,[[1 0 0 1 0 0 0 0 0 1 0 0]],False
3040,[[1 0 0 1 0 0 0 0 0 1 0 0]],1,1,[[1 0 0 1 0 0 0 0 0 1 0 0]],False
3041,[[1 0 0 1 0 0 0 0 0 1 0 0]],1,1,[[1 0 0 1 0 0 0 0 0 1 0 0]],False
3042,[[1 0 0 1 0 0 0 0 0 1 0 0]],1,1,[[1 0 0 1 0 0 0 0 0 1 0 0]],False
3043,[[1 0 0 1 0 0 0 0 0 1 0 0]],1,1,[[1 0 0 1 0 0 0 0 0 1 0 0]],False
3044,[[1 0 0 1 0 0 0 0 0 1 0 0]],1,1,[[1 0 0 1 0 0 0 0 0 1 0 0]],False
3045,[[1 0 0 1 0 0 0 0 0 1 0 0]],1,1,[[1 0 0 1 0 0 0 0 0 1 0 0]],False
3046,[[1 0 0 1 0 0 0 0 0 1 0 0]],0,-1,[[1 0 0 1 0 0 0 0 0 0 1 0]],False
3047,[[1 0 0 1 0 0 0 0 0 0 1 0]],1,-1,[[1 0 0 1 0 0 0 0 0 0 1 0]],False
3048,[[1 0 0 1 0 0 0 0 0 0 1 0]],1,-1,[[1 0 0 1 0 0 0 0 0 0 1 0]],False
3049,[[1 0 0 1 0 0 0 0 0 0 1 0]],1,-1,[[1 0 0 1 0 0 0 0 0 0 1 0]],False
3050,[[1 0 0 1 0 0 0 0 0 0 1 0]],1,-1,[[1 0 0 1 0 0 0 0 0 0 1 0]],False
3051,[[1 0 0 1 0 0 0 0 0 0 1 0]],1,-1,[[1 0 0 1 0 0 0 0 0 0 1 0]],False
3052,[[1 0 0 1 0 0 0 0 0 0 1 0]],1,-1,[[1 0 0 1 0 0 0 0 0 0 1 0]],False
3053,[[1 0 0 1 0 0 0 0 0 0 1 0]],2,1,[[1 0 0 1 0 0 0 0 0 1 0 0]],False
3054,[[1 0 0 1 0 0 0 0 0 1 0 0]],1,1,[[0 0 0 1 0 0 0 0 0 1 0 0]],False
3055,[[0 0 0 1 0 0 0 0 0 1 0 0]],1,-1,[[0 1 0 1 0 1 0 0 0 1 0 0]],False
3056,[[0 1 0 1 0 1 0 0 0 1 0 0]],2,1,[[0 1 0 1 0 1 0 0 0 0 0 1]],False
3057,[[0 1 0 1 0 1 0 0 0 0 0 1]],1,1,[[0 1 0 1 0 1 0 0 0 0 0 1]],False
3058,[[0 1 0 1 0 1 0 0 0 0 0 1]],1,1,[[0 1 0 1 0 1 0 0 0 0 0 1]],False
3059,[[0 1 0 1 0 1 0 0 0 0 0 1]],1,1,[[0 1 0 1 0 1 0 0 0 0 0 1]],False
3060,[[0 1 0 1 0 1 0 0 0 0 0 1]],1,1,[[0 1 0 1 0 1 0 0 0 0 0 1]],False
3061,[[0 1 0 1 0 1 0 0 0 0 0 1]],1,1,[[0 1 0 1 0 1 0 0 0 0 0 1]],False
3062,[[0 1 0 1 0 1 0 0 0 0 0 1]],1,1,[[0 1 0 1 0 1 0 0 0 0 0 1]],False
3063,[[0 1 0 1 0 1 0 0 0 0 0 1]],1,1,[[0 1 0 1 0 1 0 0 0 0 0 1]],False
3064,[[0 1 0 1 0 1 0 0 0 0 0 1]],1,1,[[0 1 0 1 0 1 0 0 0 0 0 1]],False
3065,[[0 1 0 1 0 1 0 0 0 0 0 1]],1,1,[[0 1 0 1 0 1 0 0 0 0 0 1]],False
3066,[[0 1 0 1 0 1 0 0 0 0 0 1]],1,1,[[0 1 0 1 0 1 0 0 0 0 0 1]],False
3067,[[0 1 0 1 0 1 0 0 0 0 0 1]],1,1,[[0 1 0 1 0 1 0 0 0 0 0 1]],False
3068,[[0 1 0 1 0 1 0 0 0 0 0 1]],1,1,[[0 1 0 0 0 1 1 0 0 0 0 1]],False
3069,[[0 1 0 0 0 1 1 0 0 0 0 1]],2,10,[[0 1 1 0 0 0 1 0 1 0 0 0]],False
3070,[[0 1 1 0 0 0 1 0 1 0 0 0]],1,1,[[0 1 1 0 0 0 1 0 1 0 0 0]],False
3071,[[0 1 1 0 0 0 1 0 1 0 0 0]],1,1,[[0 1 1 0 0 0 1 0 1 0 0 0]],False
3072,[[0 1 1 0 0 0 1 0 1 0 0 0]],1,1,[[0 1 1 0 0 0 1 0 1 0 0 0]],False
3073,[[0 1 1 0 0 0 1 0 1 0 0 0]],1,1,[[0 0 1 0 0 0 1 0 1 0 0 0]],False
3074,[[0 0 1 0 0 0 1 0 1 0 0 0]],1,-1,[[1 0 1 0 0 0 1 0 1 0 0 0]],False
3075,[[1 0 1 0 0 0 1 0 1 0 0 0]],1,-1,[[1 0 1 0 0 0 1 0 1 0 0 0]],False
3076,[[1 0 1 0 0 0 1 0 1 0 0 0]],1,-1,[[1 0 1 0 0 0 1 0 1 0 0 0]],False
3077,[[1 0 1 0 0 0 1 0 1 0 0 0]],1,-1,[[1 0 1 0 0 0 1 0 1 0 0 0]],False
3078,[[1 0 1 0 0 0 1 0 1 0 0 0]],1,-1,[[1 0 1 0 0 0 1 0 1 0 0 0]],False
3079,[[1 0 1 0 0 0 1 0 1 0 0 0]],1,-1,[[1 0 1 0 0 0 1 0 1 0 0 0]],False
3080,[[1 0 1 0 0 0 1 0 1 0 0 0]],1,-1,[[1 0 1 0 0 0 1 0 1 0 0 0]],False
3081,[[1 0 1 0 0 0 1 0 1 0 0 0]],2,1,[[1 0 1 0 0 0 0 0 0 0 1 0]],False
3082,[[1 0 1 0 0 0 0 0 0 0 1 0]],1,1,[[1 0 1 0 0 0 0 0 0 0 1 0]],False
3083,[[1 0 1 0 0 0 0 0 0 0 1 0]],1,1,[[1 0 1 0 0 0 0 0 0 0 1 0]],False
3084,[[1 0 1 0 0 0 0 0 0 0 1 0]],1,1,[[1 0 1 0 0 0 0 0 0 0 1 0]],False
3085,[[1 0 1 0 0 0 0 0 0 0 1 0]],1,1,[[1 0 1 0 0 0 0 0 0 0 1 0]],False
3086,[[1 0 1 0 0 0 0 0 0 0 1 0]],1,1,[[1 0 1 0 0 0 0 0 0 0 1 0]],False
3087,[[1 0 1 0 0 0 0 0 0 0 1 0]],1,1,[[1 0 1 0 0 0 0 0 0 0 1 0]],False
3088,[[1 0 1 0 0 0 0 0 0 0 1 0]],0,-1,[[1 0 1 0 0 0 0 0 1 0 0 0]],False
3089,[[1 0 1 0 0 0 0 0 1 0 0 0]],1,-1,[[1 0 1 0 0 0 0 0 1 0 0 0]],False
3090,[[1 0 1 0 0 0 0 0 1 0 0 0]],1,-1,[[1 0 1 0 0 0 0 0 1 0 0 0]],False
3091,[[1 0 1 0 0 0 0 0 1 0 0 0]],1,-1,[[1 0 1 0 0 0 0 0 1 0 0 0]],False
3092,[[1 0 1 0 0 0 0 0 1 0 0 0]],2,1,[[1 0 0 0 0 0 0 0 0 0 1 0]],False
3093,[[1 0 0 0 0 0 0 0 0 0 1 0]],1,-1,[[1 0 0 1 0 0 0 0 0 0 1 0]],False
3094,[[1 0 0 1 0 0 0 0 0 0 1 0]],1,-1,[[1 0 0 1 0 0 0 0 0 0 1 0]],False
3095,[[1 0 0 1 0 0 0 0 0 0 1 0]],2,1,[[1 0 0 1 0 0 0 0 0 1 0 0]],False
3096,[[1 0 0 1 0 0 0 0 0 1 0 0]],1,1,[[1 0 0 1 0 0 0 0 0 1 0 0]],False
3097,[[1 0 0 1 0 0 0 0 0 1 0 0]],1,1,[[1 0 0 1 0 0 0 0 0 1 0 0]],False
3098,[[1 0 0 1 0 0 0 0 0 1 0 0]],1,1,[[1 0 0 1 0 0 0 0 0 1 0 0]],False
3099,[[1 0 0 1 0 0 0 0 0 1 0 0]],1,1,[[1 0 0 1 0 0 0 0 0 1 0 0]],False
3100,[[1 0 0 1 0 0 0 0 0 1 0 0]],1,1,[[1 0 0 1 0 0 0 0 0 1 0 0]],False
3101,[[1 0 0 1 0 0 0 0 0 1 0 0]],1,1,[[1 0 0 1 0 0 0 0 0 1 0 0]],False
3102,[[1 0 0 1 0 0 0 0 0 1 0 0]],1,1,[[1 0 0 1 0 0 0 0 0 1 0 0]],False
